INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,257,ACTUAL,5
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,144,ACTUAL,5
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,115,ACTUAL,5
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,238,ACTUAL,5
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,194,ACTUAL,5
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,163,ACTUAL,5
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,108,ACTUAL,5
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,130,ACTUAL,5
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,152,ACTUAL,5
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,214,ACTUAL,5
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,119,ACTUAL,5
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,199,ACTUAL,5
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,251,ACTUAL,5
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,234,ACTUAL,5
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,177,ACTUAL,5
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,111,ACTUAL,5
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,BANCRSVL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,220,ACTUAL,5
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1061,ACTUAL,6
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1106,ACTUAL,6
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2030,ACTUAL,6
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1678,ACTUAL,6
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1171,ACTUAL,6
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1086,ACTUAL,6
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1032,ACTUAL,6
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2143,ACTUAL,6
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1816,ACTUAL,6
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1170,ACTUAL,6
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1468,ACTUAL,6
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1582,ACTUAL,6
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2128,ACTUAL,6
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1009,ACTUAL,6
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1957,ACTUAL,6
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1495,ACTUAL,6
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1023,ACTUAL,6
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1297,ACTUAL,6
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1371,ACTUAL,6
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2083,ACTUAL,6
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1330,ACTUAL,6
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1235,ACTUAL,6
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1727,ACTUAL,6
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1885,ACTUAL,6
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,43,ACTUAL,7
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,39,ACTUAL,7
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,46,ACTUAL,7
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,37,ACTUAL,7
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,31,ACTUAL,7
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,50,ACTUAL,7
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,53,ACTUAL,7
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,48,ACTUAL,7
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,40,ACTUAL,7
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,39,ACTUAL,7
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,55,ACTUAL,7
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,56,ACTUAL,7
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,48,ACTUAL,7
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,43,ACTUAL,7
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,36,ACTUAL,7
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,38,ACTUAL,7
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,33,ACTUAL,7
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,33,ACTUAL,7
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,33,ACTUAL,7
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,48,ACTUAL,7
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,37,ACTUAL,7
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,34,ACTUAL,7
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,36,ACTUAL,7
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,BANCWASN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,52,ACTUAL,7
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6429,ACTUAL,8
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7620,ACTUAL,8
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6227,ACTUAL,8
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7493,ACTUAL,8
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7170,ACTUAL,8
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7185,ACTUAL,8
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7594,ACTUAL,8
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7666,ACTUAL,8
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6534,ACTUAL,8
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5993,ACTUAL,8
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7707,ACTUAL,8
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7603,ACTUAL,8
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6864,ACTUAL,8
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5938,ACTUAL,8
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5965,ACTUAL,8
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6486,ACTUAL,8
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6862,ACTUAL,8
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7314,ACTUAL,8
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7754,ACTUAL,8
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7632,ACTUAL,8
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6063,ACTUAL,8
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7511,ACTUAL,8
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6187,ACTUAL,8
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7372,ACTUAL,8
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,31553,ACTUAL,9
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,36069,ACTUAL,9
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26001,ACTUAL,9
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,34415,ACTUAL,9
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,27490,ACTUAL,9
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24361,ACTUAL,9
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28571,ACTUAL,9
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28997,ACTUAL,9
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24215,ACTUAL,9
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24611,ACTUAL,9
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,30270,ACTUAL,9
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,32694,ACTUAL,9
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,37033,ACTUAL,9
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28280,ACTUAL,9
