INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,NEVP,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5495,ACTUAL,13
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,NEVP,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6806,ACTUAL,13
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1872,ACTUAL,14
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1250,ACTUAL,14
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1295,ACTUAL,14
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1513,ACTUAL,14
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1773,ACTUAL,14
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1202,ACTUAL,14
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1312,ACTUAL,14
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1613,ACTUAL,14
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1798,ACTUAL,14
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1735,ACTUAL,14
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1490,ACTUAL,14
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1220,ACTUAL,14
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1723,ACTUAL,14
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1671,ACTUAL,14
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1874,ACTUAL,14
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1846,ACTUAL,14
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1402,ACTUAL,14
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1229,ACTUAL,14
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1836,ACTUAL,14
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1396,ACTUAL,14
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1678,ACTUAL,14
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1620,ACTUAL,14
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1308,ACTUAL,14
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,NWMT,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1559,ACTUAL,14
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5318,ACTUAL,15
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6473,ACTUAL,15
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7369,ACTUAL,15
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6052,ACTUAL,15
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5196,ACTUAL,15
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5209,ACTUAL,15
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5511,ACTUAL,15
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7550,ACTUAL,15
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6160,ACTUAL,15
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7015,ACTUAL,15
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7788,ACTUAL,15
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7999,ACTUAL,15
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6462,ACTUAL,15
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,8193,ACTUAL,15
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7897,ACTUAL,15
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7269,ACTUAL,15
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5485,ACTUAL,15
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5819,ACTUAL,15
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6768,ACTUAL,15
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,8111,ACTUAL,15
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7641,ACTUAL,15
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,8169,ACTUAL,15
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6946,ACTUAL,15
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,PACE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5289,ACTUAL,15
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2851,ACTUAL,16
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3187,ACTUAL,16
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2508,ACTUAL,16
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2337,ACTUAL,16
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2238,ACTUAL,16
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2640,ACTUAL,16
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2756,ACTUAL,16
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2339,ACTUAL,16
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2494,ACTUAL,16
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3417,ACTUAL,16
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2988,ACTUAL,16
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2246,ACTUAL,16
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2209,ACTUAL,16
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2957,ACTUAL,16
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3305,ACTUAL,16
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3063,ACTUAL,16
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3369,ACTUAL,16
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2748,ACTUAL,16
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3428,ACTUAL,16
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3471,ACTUAL,16
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3150,ACTUAL,16
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2468,ACTUAL,16
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3291,ACTUAL,16
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3470,ACTUAL,16
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,0,2021-07-01,2,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2062,ACTUAL,17
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,0,2021-07-01,8,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2449,ACTUAL,17
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,0,2021-07-01,4,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1997,ACTUAL,17
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2612,ACTUAL,17
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,0,2021-07-01,18,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2730,ACTUAL,17
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,0,2021-07-01,15,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2643,ACTUAL,17
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,0,2021-07-01,23,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2389,ACTUAL,17
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,0,2021-07-01,20,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2648,ACTUAL,17
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,0,2021-07-01,17,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2716,ACTUAL,17
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,0,2021-07-01,12,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2647,ACTUAL,17
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,0,2021-07-01,1,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2168,ACTUAL,17
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2210,ACTUAL,17
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2547,ACTUAL,17
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2659,ACTUAL,17
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,0,2021-07-01,13,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2664,ACTUAL,17
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2669,ACTUAL,17
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,0,2021-07-01,3,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2026,ACTUAL,17
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2616,ACTUAL,17
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,0,2021-07-01,7,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2314,ACTUAL,17
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,0,2021-07-01,19,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2698,ACTUAL,17
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,0,2021-07-01,9,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2531,ACTUAL,17
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2138,ACTUAL,17
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,0,2021-07-01,5,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2015,ACTUAL,17
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,0,2021-07-01,10,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2581,ACTUAL,17
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,0,2021-07-01,6,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11736,ACTUAL,18
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,0,2021-07-01,22,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,15554,ACTUAL,18
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,0,2021-07-01,21,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,16158,ACTUAL,18
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,0,2021-07-01,16,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,14695,ACTUAL,18
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,0,2021-07-01,14,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13344,ACTUAL,18
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,0,2021-07-01,11,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12982,ACTUAL,18
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,0,2021-07-01,24,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13348,ACTUAL,18
